character,universe,n
henry_henshaw,dc_animated_movie_universe,1
henry_henshaw,dc_legends,1
henry_henshaw,lego_batman,1
henry_henshaw,new_earth,1
henry_henshaw,prime_earth,1
henry_henshaw,smallville,1
henry_hewitt,new_earth,1
henry_heywood,prime_earth,1
henry_heywood_iii,new_earth,1
henry_heywood_jr,earth_2,1
henry_heywood_sr,new_earth,1
henry_jekyll,league_of_extraordinary_gentlemen,1
henry_jekyll,new_earth,1
henry_king,earth_two,1
henry_king_jr,new_earth,1
henry_king_jr,stargirl_tv_series,1
henry_king_sr,new_earth,1
henry_king_sr,stargirl_tv_series,1
hephaestus,new_earth,1
hephaestus,prime_earth,1
hera,injustice,1
hera,new_earth,1
hera,prime_earth,1
hera,super_friends,1
herakles,new_earth,1
herald,new_teen_titans_shorts,1
heraphon,new_earth,1
hercules,earth_one,1
hercules,earth_s,1
hercules,prime_earth,1
herkimer,earth_5,1
herkimer,kid_super_power_hour,1
hermes,new_earth,1
hermes,prime_earth,1
hershel_goldstein,wildstorm_universe,1
herupa_hando_hu,new_earth,1
hessia,prime_earth,1
hestia,new_earth,1
hi_tech,new_earth,1
high_rise,new_earth,1
hightower,wildstorm_universe,1
hila,dc_bombshells,1
hila,new_earth,1
hila,prime_earth,1
hippodamia,new_earth,1
hippolyta,ame_comi,1
hippolyta,dc_animated_movie_universe,1
hippolyta,dc_extended_universe,1
hippolyta,dc_super_hero_girls_tv_series,1
hippolyta,dcau,1
hippolyta,dceased,1
hippolyta,dimension_chi,1
hippolyta,earth_1,1
hippolyta,earth_124_1,1
hippolyta,earth_34,1
hippolyta,earth_one,1
hippolyta,earth_two,1
hippolyta,flashpoint_timeline,1
hippolyta,harley_quinn_tv_series,1
hippolyta,justice,1
hippolyta,new_earth,1
hippolyta,prime_earth,1
hippolyta,scooby_doo_team_up,1
hippolyta,tempest_tossed,1
hippolyta,the_legend_of_wonder_woman,1
hippolyta,the_true_amazon,1
hippolyta,tiny_titans,1
hippolyta,warbringer,1
hippolyta,wonder_woman_2_9_movie,1
hippolyta,wonder_woman_tv_series,1
hippolyta_milton,new_earth,1
hippolyta_trevor,new_earth,1
hiram_skinner,new_earth,1
holden_carver,wildstorm_universe,1
holly_ann_fields,prime_earth,1
holly_granger,new_earth,1
holly_hamden,prime_earth,1
homelander,the_boys,1
honeybee,wildstorm_universe,1
honor_guest,prime_earth,1
hook,earth_16,1
hooligan,prime_earth,1
hootie_the_owl,stargirl_tv_series,1
hooty_the_owl,new_earth,1
hoppy,earth_c_plus,1
hoppy,new_earth,1
horace_lafeaugh,pre_zero_hour,1
horatio_strong,new_earth,1
horoq_nnot,new_earth,1
horus,new_earth,1
hro_talak,dcau,1
hro_talak,earth_16,1
hu_krinn,pre_zero_hour,1
hu_wei,the_brave_and_the_bold,1
hugh_campbell,the_boys,1
hugh_dawkins,new_earth,1
hugh_dawkins,prime_earth,1
hugo_danner,new_earth,1
hugo_strange,batman_1966_tv_series,1
hugo_strange,lego_batman,1
hugo_strange,new_earth,1
hugo_strange,the_batman_tv_series,1
human_lantern,amalgam_universe,1
human_tank,earth_two,1
humre_durgo,pre_zero_hour,1
hunt,prime_earth,1
hunter,superman_1988_tv_series,1
hunter_zolomon,new_earth,1
hurmizah,new_earth,1
hurricane,prime_earth,1
husque,new_earth,1
hustace_throckmorton,quality_universe,1
hyanthis,new_earth,1
hyathis,new_earth,1
hydrogen,the_brave_and_the_bold,1
hypnota,earth_two,1
hywyndr,pre_zero_hour,1
i_c_harris,filmation_adventures,1
i_ching,earth_one,1
iae,future_state,1
iago,earth_one,1
ian_karkull,new_earth,1
ian_navarro,electric_warriors,1
ian_randall,smallville,1
iapetus,new_earth,1
iara,prime_earth,1
ice,star_riders,1
ice_man,new_earth,1
ida_vogel,ignite,1
ig_nea_g_odd,new_earth,1
ignatius_ogilvy,prime_earth,1
igor_medviedenko,new_earth,1
ilshu_nor,pre_zero_hour,1
iluthin,new_earth,1
ilya_trepliov,new_earth,1
image_lord_of_order,new_earth,1
imani,prime_earth,1
imara,new_earth,1
immorto,pre_zero_hour,1
imogen,arrowverse,1
imperator,wildstorm_universe,1
imperiex,legion_of_super_heroes_tv_series,1
imperiex_prime,new_earth,1
imra_ardeen,dcau,1
imra_ardeen,earth_149,1
imra_ardeen,earth_prime,1
imra_ardeen,future_state,1
imra_ardeen,legion_of_super_heroes_tv_series,1
imra_ardeen,post_zero_hour,1
imra_ardeen,pre_zero_hour,1
imra_ardeen,smallville,1
incognito,new_earth,1
inertia,new_earth,1
infinity_man,earth_16,1
ingrid_weiss,earth_abc,1
ingvie,prime_earth,1
inque,dcau,1
inque,lego_batman,1
inquisitor,prime_earth,1
insect_queen,new_earth,1
intellex,earth_one,1
intri,prime_earth,1
invictus,prime_earth,1
invisible_man,earth_s,1
invulnera_boy,legion_of_super_heroes_tv_series,1
invunche,arrowverse,1
invunche,new_earth,1
inza_cramer,injustice,1
inza_nelson,dcau,1
io,new_earth,1
iolan,new_earth,1
iphthime,new_earth,1
iqula,new_earth,1
ira_billings,dcau,1
ira_billings,futures_end,1
irene_janus,wonder_woman_tv_series,1
iris_force,new_earth,1
iris_west,arrowverse,1
iris_west_ii,earth_22,1
iris_west_ii,new_earth,1
iris_west_ii,prime_earth,1
irish_autumns,earth_twelve,1
iron,metal_men_shorts,1
iron,new_earth,1
iron,prime_earth,1
iron_batman,earth_44,1
iron_girl,new_earth,1
iroque,futures_end,1
iroque,lego_batman,1
iroque,prime_earth,1
irwin_schwab,dc_universe_online,1
irwin_schwab,lego_batman,1
irwin_schwab,new_earth,1
irwin_schwab,prime_earth,1
irwin_schwab,the_brave_and_the_bold,1
irwin_schwab,tiny_titans,1
isaac_bowin,new_earth,1
isaac_fisher,new_earth,1
isabel_rochev,arrowverse,1
isabella_fermi,wildstorm_universe,1
isabelle_cheranova,new_earth,1
isadora_wellington_smythe,dakotaverse,1
isaiah_crockett,new_earth,1
isaiah_crockett,prime_earth,1
isaiah_king,wildstorm_universe,1
isamot_kol,green_lantern_movie,1
isamot_kol,new_earth,1
ishmael_gregor,new_earth,1
isis,smallville,1
isis_goddess_of_fertility,new_earth,1
ismure,new_earth,1
issa_williams,black_lightning_tv_series,1
isuma_yasunari,new_earth,1
isuma_yasunari,super_friends,1
isuma_yasunari,the_brave_and_the_bold,1
itro,prime_earth,1
ivan_evans,dcau,1
ivan_illyich_gort,new_earth,1
ivana_baiul,gen_13_movie,1
ivana_baiul,wildstorm_universe,1
ivana_molotova,new_earth,1
ivana_molotova,prime_earth,1
ivy_pepper,gotham,1
ixion,new_earth,1
izaya,new_earth,1
izaya,prime_earth,1
izzy_bowin,arrowverse,1
j_a_k_e,prime_earth,1
j_a_k_e_i,flashpoint_timeline,1
j_a_k_e_ii,flashpoint_timeline,1
j_a_k_e_ii,new_earth,1
j_en,earth_one,1
j_onn_j_onzz,amalgam_universe,1
j_onn_j_onzz,crisis_on_two_earths,1
j_onn_j_onzz,dc_animated_movie_universe,1
j_onn_j_onzz,dc_legends,1
j_onn_j_onzz,dcau,1
j_onn_j_onzz,dceased,1
j_onn_j_onzz,doom,1
j_onn_j_onzz,earth_18,1
j_onn_j_onzz,earth_21,1
j_onn_j_onzz,earth_22,1
j_onn_j_onzz,earth_3,1
j_onn_j_onzz,earth_31,1
j_onn_j_onzz,earth_4,1
j_onn_j_onzz,earth_d,1
j_onn_j_onzz,earth_one,1
j_onn_j_onzz,flashpoint_timeline,1
j_onn_j_onzz,injustice,1
j_onn_j_onzz,justice,1
j_onn_j_onzz,justice_league_heroes,1
j_onn_j_onzz,justice_league_pilot,1
j_onn_j_onzz,lego_batman,1
j_onn_j_onzz,lego_dc_heroes,1
j_onn_j_onzz,lil_gotham,1
j_onn_j_onzz,man_of_tomorrow,1
j_onn_j_onzz,new_earth,1
j_onn_j_onzz,prime_earth,1
j_onn_j_onzz,scooby_doo_team_up,1
j_onn_j_onzz,smallville,1
j_onn_j_onzz,super_seven,1
j_onn_j_onzz,teen_titans_go_tv_series,1
j_onn_j_onzz,teen_titans_tv_series,1
j_onn_j_onzz,the_brave_and_the_bold,1
j_onn_j_onzz,the_nail,1
j_onn_j_onzz,tiny_titans,1
jack_buchinsky,gotham,1
jack_carter,wildstorm_universe,1
jack_craig,new_earth,1
jack_from_jupiter,the_boys,1
jack_hawksmoor,prime_earth,1
jack_hawksmoor,the_wild_storm,1
jack_horner,fables,1
jack_mobley,new_earth,1
jack_napier,white_knight,1
jack_o_lantern,powerless,1
jack_ryder,dcau,1
jack_ryder,earth_22,1
jack_ryder,lego_batman,1
jack_ryder,new_earth,1
jack_spheer,new_earth,1
jackal_ii,new_earth,1
jackanapes,batman_in_bethlehem,1
jackie,powerless,1
jackson_dane,wildstorm_universe,1
jackson_hyde,future_state,1
jackson_hyde,prime_earth,1
jackson_king,wildstorm_universe,1
jacob_colby,new_earth,1
jacob_grayson,the_new_order,1
jacob_shaw,arrowverse,1
jacqueline_kowalski,earth_abc,1
jacques_foccart,legion_of_super_heroes_tv_series,1
jacques_foccart,post_zero_hour,1
jacques_foccart,pre_zero_hour,1
jacqui_hyde,earth_11,1
jade_nguyen,prime_earth,1
jaffar,new_earth,1
jai_west,new_earth,1
jai_west,prime_earth,1
jaime_encana,earth_2,1
jaime_reyes,dc_animated_movie_universe,1
jaime_reyes,earth_16,1
jaime_reyes,justice_league_action,1
jaime_reyes,new_earth,1
jaime_reyes,prime_earth,1
jaime_reyes,smallville,1
jaimini_sargent,prime_earth,1
jaina_hudson,prime_earth,1
jake_pollen,smallville,1
jake_simmons,new_earth,1
jakeem_williams,prime_earth,1
jakita_wagner,wildstorm_universe,1
jall_tannuz,pre_zero_hour,1
james_barr,earth_s,1
james_barr,new_earth,1
james_bronson,prime_earth,1
james_corrigan,dc_legends,1
james_corrigan,future_state,1
james_corrigan,lucifer_tv_series,1
james_corrigan,new_earth,1
james_corrigan,prime_earth,1
james_corrigan,the_brave_and_the_bold,1
james_craddock,new_earth,1
james_craddock,prime_earth,1
james_craddock,scooby_doo_team_up,1
james_craddock,teen_titans_go_tv_series,1
james_craddock,the_brave_and_the_bold,1
james_cullen,post_zero_hour,1
james_ewell_brown_stuart,new_earth,1
james_gordon,batman_1966_tv_series,1
james_gordon,gotham,1
james_gordon,prime_earth,1
james_harper_clone,new_earth,1
james_olsen,earth_2,1
james_olsen,earth_423,1
james_olsen,earth_one,1
james_olsen,scooby_doo_team_up,1
james_olsen,tiny_titans,1
james_slade,new_earth,1
james_slade,quality_universe,1
jamm,new_earth,1
jan_arrah,earth_prime,1
jan_arrah,future_state,1
jan_arrah,legion_of_super_heroes_tv_series,1
jan_arrah,post_rebirth,1
jan_arrah,post_zero_hour,1
jan_arrah,pre_zero_hour,1
jancel_ardeen,post_zero_hour,1
jane_cartwright,gotham,1
jane_stepford,prime_earth,1
janet_petty,arrowverse,1
janet_van_dyne,amalgam_universe,1
jared_kabe,futures_end,1
jared_kabe,prime_earth,1
jared_morillo,new_earth,1
jared_stevens,new_earth,1
jarod_dale,new_earth,1
jarro,prime_earth,1
jarrod_jupiter,new_earth,1
jasmine,new_earth,1
jason,prime_earth,1
jason_blood,damned,1
jason_blood,dcau,1
jason_blood,future_state,1
jason_blood,justice_league_action,1
jason_blood,new_earth,1
jason_blood,prime_earth,1
jason_blood,the_brave_and_the_bold,1
jason_burr,new_earth,1
jason_garrick,dc_legends,1
jason_garrick,dcau,1
jason_garrick,earth_16,1
jason_garrick,future_state,1
jason_garrick,injustice,1
jason_garrick,lightning_in_a_bottle,1
jason_garrick,new_earth,1
jason_garrick,prime_earth,1
jason_garrick,the_brave_and_the_bold,1
jason_keralis,warbringer,1
jason_praxis,harley_quinn_tv_series,1
jason_praxis,new_earth,1
jason_rogers,earth_two,1
jason_rusch,crisis_on_two_earths,1
jason_rusch,lego_batman,1
jason_rusch,lego_dc_heroes,1
jason_rusch,new_earth,1
jason_rusch,prime_earth,1
jason_rusch,the_brave_and_the_bold,1
jason_todd,amalgam_universe,1
jason_todd,prime_earth,1
jason_troy,impact,1
jason_white,superman_returns,1
jason_woodrue,new_earth,1
jason_woodrue,prime_earth,1
jason_woodrue,swamp_thing_2_19_tv_series,1
java,prime_earth,1
javen,wildstorm_universe,1
jax_ur,dc_extended_universe,1
jax_ur,earth_one,1
jax_ur,new_earth,1
jax_ur,prime_earth,1
jaxon,earth_ad,1
jay_abrams,earth_8,1
jay_abrams,new_earth,1
jay_garrick_clone,new_earth,1
jay_west,earth_3839,1
jay_young,prime_earth,1
jayden_revell,prime_earth,1
jayna,new_earth,1
jayna,prime_earth,1
jayna,smallville,1
jayna,super_friends,1
jayna,teen_titans_go_tv_series,1
jazmin_cullen,post_zero_hour,1
jean_marc_de_villars,new_earth,1
jean_paul_ludovic_valley,new_earth,1
jean_paul_valley,lego_batman,1
jean_paul_valley,new_earth,1
jean_paul_valley,prime_earth,1
jeannette,new_earth,1
jeannette,prime_earth,1
jebediah_of_canaan,new_earth,1
jed_oliver,prime_earth,1
jed_rikane,pre_zero_hour,1
jeem_rehtu,pre_zero_hour,1
jeff_palmer,smallville,1
jefferson_jackson,arrowverse,1
jefferson_pierce,black_lightning_tv_series,1
jefferson_pierce,crisis_on_two_earths,1
jefferson_pierce,dceased,1
jefferson_pierce,earth_16,1
jefferson_pierce,lego_batman,1
jefferson_pierce,new_earth,1
jefferson_pierce,prime_earth,1
jeffrey_franklin_burr,new_earth,1
jeka_wynzorr,dcau,1
jeka_wynzorr,post_zero_hour,1
jemm,new_earth,1
jenna_clark,dark_knight_dynasty,1
jenna_raleigh,new_earth,1
jenni_ognats,dcau,1
jenni_ognats,post_zero_hour,1
jenni_ognats,prime_earth,1
jennifer_blitz,flashpoint_timeline,1
jennifer_gold,wildstorm_universe,1
jennifer_knight,prime_earth,1
jennifer_lynn_hayden,new_earth,1
jennifer_lynn_hayden,prime_earth,1
jennifer_mei_sparks,the_wild_storm,1
jennifer_morgan,new_earth,1
jennifer_morgan,prime_earth,1
jennifer_pierce,black_lightning_tv_series,1
jennifer_pierce,injustice,1
jennifer_pierce,new_earth,1
jennifer_pierce,prime_earth,1
jennifer_pierce,thunder_lightning_shorts,1
jennifer_quarx,prime_earth,1
jennifer_quarx,wildstorm_universe,1
jennifer_sparks,wildstorm_universe,1
jenny_fractal,wildstorm_universe,1
jeramey_chriqui,flashpoint_timeline,1
jeremiah_cain,wildstorm_universe,1
jeremiah_holdsclaw,smallville,1
jeremiah_valeska,gotham,1
jeremy_creek,smallville,1
jeremy_horton,new_earth,1
jeremy_karne,new_earth,1
jeremy_standish,dark_genesis,1
jeremy_stone,wildc_a_t_s_tv_series,1
jeremy_stone,wildstorm_universe,1
jeremy_tell,arrowverse,1
jeremy_wakefield,super_friends,1
jericho_wilson,titans_tv_series,1
jeroen_thornedike,wildstorm_universe,1
jerry_mcgee,new_earth,1
jerry_noble,quality_universe,1
jervis_tetch,gotham,1
jervis_tetch,new_earth,1
jervis_tetch,prime_earth,1
jess_chambers,earth_11,1
jesse_chambers,dceased,1
jesse_chambers,new_earth,1
jesse_chambers,prime_earth,1
jesse_chambers,tiny_titans,1
jesse_custer,preacher,1
jesse_quick,earth_11,1
jesse_stipanovic,lois_clark,1
jesse_watts,smallville,1
jessica_cruz,prime_earth,1
jessie_quick,ame_comi,1
jester,riddle_of_the_beast,1
jeyra_entinn,earth_prime,1
jezebelle_of_new_genesis,new_earth,1
jezz_davison,vamps,1
jill_carlyle,new_earth,1
jill_hampton,prime_earth,1
jill_peterson,new_earth,1
jinny_hex,prime_earth,1
jinx,new_earth,1
jiv_reduu,new_earth,1
jivan_shi,new_earth,1
jo_nah,batman_1966_tv_series,1
jo_nah,dcau,1
jo_nah,earth_prime,1
jo_nah,post_rebirth,1
jo_nah,post_zero_hour,1
jo_nah,pre_zero_hour,1
joan_dale,new_earth,1
joan_dale,quality_universe,1
joan_jordan,just_imagine,1
joanie_swift,earth_two,1
jocasta_of_themyscira,new_earth,1
jocelyn_davis,wildstorm_universe,1
jocelyn_jackam,arrowverse,1
jochi,prime_earth,1
jock,new_earth,1
jock_kellogg,new_earth,1
jock_kellogg,quality_universe,1
jodi_melville,smallville,1
jodi_morinaka_slayton,wildstorm_universe,1
jody,preacher,1
joe_hercules,quality_universe,1
joe_hollywood,new_earth,1
joel_cochin,new_earth,1
joel_kent,earth_3839,1
joey_sanders,earth_one,1
joey_scroccone,prime_earth,1
john_amon,izombie,1
john_cassidy,new_earth,1
john_constantine,arrowverse,1
john_constantine,constantine_movie,1
john_constantine,dc_animated_movie_universe,1
john_constantine,dceased,1
john_constantine,future_state,1
john_constantine,justice_league_action,1
john_constantine,new_earth,1
john_constantine,prime_earth,1
john_constantine,smallville,1
john_constantine,vertigo_universe,1
john_cooper_hawksmoor,wildstorm_universe,1
john_corben,dcau,1
john_corben,doom,1
john_corben,earth_one,1
john_corben,harley_quinn_tv_series,1
john_corben,justice,1
john_corben,justice_league_action,1
john_corben,legion_of_super_heroes_tv_series,1
john_corben,lego_batman,1
john_corben,lois_clark,1
john_corben,new_earth,1
john_corben,prime_earth,1
john_corben,smallville,1
john_corben,superman_batman,1
john_corben,superman_returns,1
john_corben,the_batman_tv_series,1
john_cumberland,wildstorm_universe,1
john_dee,dcau,1
john_dee,new_earth,1
john_dee,prime_earth,1
john_deegan,arrowverse,1
john_grayson,earth_2,1
john_henry_irons,new_earth,1
john_henry_irons,prime_earth,1
john_henry_martin,new_earth,1
john_lone_eagle,earth_abc,1
john_lynch,wildstorm_universe,1
john_marlowe,the_batman_tv_series,1
john_monroe,new_earth,1
john_moore,prime_earth,1
john_oakes,new_earth,1
john_oakes,prime_earth,1
john_raymond,new_earth,1
john_sargent,new_earth,1
john_starr,new_earth,1
john_starr,prime_earth,1
john_stewart,earth_5_8,1
john_stewart,prime_earth,1
john_thesson,earth_abc,1
john_thunder,new_earth,1
john_tower,dakotaverse,1
john_trujillo,new_earth,1
john_wether,new_earth,1
johnny_frost,izombie_tv_series,1
johnny_jr,wildstorm_universe,1
johnny_lynx,new_earth,1
johnny_quick,antimatter_universe,1
johnny_quick,earth_3,1
johnny_quick,earth_three,1
johnny_random,amalgam_universe,1
johnny_reb,new_earth,1
johnny_sorrow,new_earth,1
johnny_webber,earth_one,1
joker,arkhamverse,1
joker,batman_1966_tv_series,1
joker,dc_animated_movie_universe,1
joker,dc_extended_universe,1
joker,dcau,1
joker,dceased,1
joker,earth_16,1
joker,earth_3839,1
joker,harley_quinn_tv_series,1
joker,hush_beyond,1
joker,lego_batman,1
joker,lego_dc_heroes,1
joker,man_of_tomorrow,1
joker,mortal_kombat_vs_dc_universe,1
joker,new_earth,1
joker,prime_earth,1
joker,scooby_doo_team_up,1
joker,the_brave_and_the_bold,1
joker_jr,prime_earth,1
jon_farmer,wildstorm_universe,1
jon_haraldson,new_earth,1
jon_haraldson,prime_earth,1
jon_kennedy_payne,new_earth,1
jon_the_viking_prince,dcau,1
jonah_hex,jonah_hex_movie,1
jonah_hex,prime_earth,1
jonah_payne,prime_earth,1
jonas_glim,new_earth,1
jonathan_allen,earth_3,1
jonathan_cartwright,arrowverse,1
jonathan_chambers,new_earth,1
jonathan_chambers,prime_earth,1
jonathan_crane,arrowverse,1
jonathan_crane,batman_vs_tmnt,1
jonathan_crane,new_earth,1
jonathan_crane,nolanverse,1
jonathan_crane,prime_earth,1
jonathan_drake,wildstorm_universe,1
jonathan_drew,new_earth,1
jonathan_dubrovny,new_earth,1
jonathan_elliot,earth_423,1
jonathan_fox,new_earth,1
jonathan_gunnarson,new_earth,1
jonathan_kent,dceased,1
jonathan_kent,smallville,1
jonathan_kent,son_of_superman,1
jonathan_lane_kent,futures_end,1
jonathan_lane_kent,prime_earth,1
jonathan_levine,team_titans,1
jonathan_lord,new_earth,1
jonathan_mann,new_earth,1
jonathan_naissi,new_earth,1
jonathan_osterman,watchmen,1
jonathan_osterman,watchmen_movie,1
jonathan_osterman,watchmen_tv_series,1
jonathan_samuel_kent,booster_shot_future,1
jonathan_samuel_kent,dc_legends,1
jonathan_samuel_kent,dceased,1
jonathan_samuel_kent,earth_22,1
jonathan_samuel_kent,future_state,1
jonathan_samuel_kent,lego_batman,1
jonathan_samuel_kent,prime_earth,1
jonathan_samuel_kent,super_sons,1
jonathan_samuel_kent,titans_tomorrow,1
jonathan_sorrow,prime_earth,1
jonathan_warren,new_earth,1
jonathan_williams,new_earth,1
jonni_thunder,new_earth,1
jono_hex,amalgam_universe,1
jonzz,riddle_of_the_beast,1
jophiel,prime_earth,1
jor_el,booster_shot_future,1
jor_el,lois_clark,1
jor_el,prime_earth,1
jor_el,smallville,1
jor_el,tiny_titans,1
jor_l,earth_two,1
jordan_cross,smallville,1
jordan_kent,arrowverse,1
jordan_mahkent,stargirl_tv_series,1
jordan_weir,prime_earth,1
jorel,earth_23,1
jorel_kent,earth_2_2,1
jose_delgado,new_earth,1
jose_delgado,wildstorm_universe,1
joseph_abernathy,new_earth,1
joseph_angst,new_earth,1
joseph_blackfire,prime_earth,1
joseph_boardman,arrowverse,1
joseph_carny,earth_22,1
joseph_chamberlain,prime_earth,1
joseph_gardner,dcau,1
joseph_h_mendoza,wildstorm_universe,1
joseph_jones,new_earth,1
joseph_martin,dcau,1
joseph_martin,new_earth,1
joseph_martin,superman_vs_the_elite,1
joseph_mason,new_earth,1
joseph_meach,earth_one,1
joseph_meach,lego_batman,1
joseph_monteleone,arrowverse,1
joseph_monteleone,flashpoint_timeline,1
joseph_monteleone,new_earth,1
joseph_rotkowski,wildstorm_universe,1
joseph_silver,earth_one,1
joseph_wilson,earth_1,1
joseph_wilson,new_earth,1
joseph_wilson,prime_earth,1
josephine_macdonald,new_earth,1
joshua_clay,new_earth,1
joshua_hawkins,impact,1
joshua_jackam,new_earth,1
joshua_michael_allen,prime_earth,1
joshua_morgan,new_earth,1
joshua_saunders,new_earth,1
joshua_summers,amalgam_universe,1
joshua_terrill,new_earth,1
joshua_walker,new_earth,1
joshua_xan,new_earth,1
josiah_power,new_earth,1
juan_laplaya,dead_earth,1
jubilation_lee,amalgam_universe,1
juice,dcau,1
julian_day,prime_earth,1
julian_day,the_brave_and_the_bold,1
jumella,new_earth,1
june_moone,flashpoint_timeline,1
june_moone,lego_batman,1
june_moone,new_earth,1
june_moone,prime_earth,1
jungle_king,pre_zero_hour,1
junie_moone,dc_bombshells,1
jupiter,earth_four,1
jurok_byss,prime_earth,1
justin,some_years_later,1
justin_arthur,dcau,1
justin_ballantine,new_earth,1
justin_gaines,smallville,1
k_hym_j_onzz,dcau,1
k_hym_j_onzz,new_earth,1
k_hym_j_onzz,smallville,1
k_hym_j_onzz,the_brave_and_the_bold,1
k_hymm_j_onzz,crisis_on_two_earths,1
k_li,earth_2,1
k_raamdyn,new_earth,1
k_russell_abernathy,new_earth,1
kaala,lego_batman,1
kaala,prime_earth,1
kadaver,prime_earth,1
kadesha_banu,new_earth,1
kafka,the_brave_and_the_bold,1
kahina,prime_earth,1
kahina_eskandari,dakotaverse,1
