character,universe,gender
jason_woodrue,new_earth,male
javen,wildstorm_universe,male
jayna,prime_earth,female
jed_rikane,pre_zero_hour,male
jeka_wynzorr,dcau,female
jeka_wynzorr,post_zero_hour,female
jemm,new_earth,male
jeremy_standish,dark_genesis,male
jo_nah,batman_1966_tv_series,male
jochi,prime_earth,male
jogarr,new_earth,male
jonas_glim,justice_league_action,male
jonas_glim,new_earth,male
jonathan_elliot,earth_423,male
jonathan_samuel_kent,booster_shot_future,male
jonathan_samuel_kent,lego_batman,male
jonathan_samuel_kent,super_sons,male
jonzz,riddle_of_the_beast,male
k_raamdyn,new_earth,male
kaja_dox,prime_earth,female
kal,earth_32,male
kal_el,justice_league_3,male
kal_el,terra_occulta,male
kanjar_ro,earth_5_8,male
kanjar_ro,scooby_doo_team_up,male
kara_in_ze,dcau,female
kathy_branden,batman_in_bethlehem,female
kathy_branden,prime_earth,female
katmos,earth_one,male
kayla,arrowverse,female
kellic,prime_earth,male
kendra_saunders,dc_legends,female
kiriazis,new_earth,female
kirk_quentin,prime_earth,male
komand_r,the_brave_and_the_bold,female
koriand_r,earth_22,female
kort_grezz,pre_zero_hour,male
kraken,earth_one,male
kryb,new_earth,female
krypto,dc_legends,male
krypto,dceased,male
krypto,earth_5_8,male
krypto,injustice,male
krypto,lego_batman,male
krypto,new_earth,male
krypto,prime_earth,male
krypto,tiny_titans,male
kryptonite_kid,earth_one,male
kryptonite_man,earth_one,male
kulan_dar,earth_one,male
kylstar,earth_16,male
lady_styx,new_earth,female
lar_gand,scooby_doo_team_up,male
larfleeze,dc_legends,male
larfleeze,lego_batman,male
larfleeze,new_earth,male
larfleeze,prime_earth,male
larfleeze,tiny_titans,male
larvox,earth_5_8,genderless
larvox,new_earth,genderless
larvox,the_nail,genderless
larvox,tiny_titans,genderless
laura_kent,celebration,female
laurel_kent,earth_11,female
lea_lindy,earth_one,female
lianna,new_earth,female
lilith_demon,new_earth,female
limina,new_earth,female
linnya_wazzo,prime_earth,female
lobo,dc_legends,male
loma_shade,prime_earth,female
lonocelu_ospho,new_earth,male
loo,new_earth,male
lucifer_morningstar,lucifer_tv_series,male
lucifer_morningstar,new_earth,male
lucifer_morningstar,prime_earth,male
luornu_durgo,batman_1966_tv_series,female
luornu_durgo,dcau,female
luornu_durgo,future_state,female
luornu_durgo,legion_of_super_heroes_tv_series,female
luornu_durgo,post_rebirth,female
luornu_durgo,pre_zero_hour,female
luornu_durgo,sw6,female
lurlan_dupo,new_earth,male
luthor_el,earth_3,male
lyla,new_earth,female
lyrissa_mallor,new_earth,female
lyssa_drak,new_earth,female
lyssa_drak,prime_earth,female
m_nagalah,new_earth,genderless
maash,new_earth,male
maelstrom,new_earth,female
magaan_van_n,new_earth,male
mammoth_miss,earth_one,female
mammoth_mutt,earth_one,male
mammoth_mutt,krypto_the_superdog,female
manny,arrowverse,male
mano,scooby_doo_team_up,male
mantis,earth_16,male
mar_novu,arrowverse,male
mar_novu,sixth_dimension,male
mar_i_grayson,earth_22,female
marij_n_bek,new_earth,female
markot_five,new_earth,male
marta_of_thronn,prime_earth,female
marya_pai,pre_zero_hour,female
massacre,new_earth,male
mastermind,filmation_adventures,male
matris_ater_clementia,new_earth,female
maxima,dcau,female
maxima,new_earth,female
maxima,prime_earth,female
maxima_ii,prime_earth,female
medphyll,new_earth,male
mera,new_earth,female
meta_ulnoor,pre_zero_hour,female
metatron,new_earth,male
mictlantecuhtli,new_earth,male
mikaal_tomas,scooby_doo_team_up,male
miss_tribb,new_earth,female
mister_mind,earth_5_8,male
mister_mind,new_earth,male
mister_mind,scooby_doo_team_up,male
mister_mind,tiny_titans,male
mnemoth,arrowverse,male
mobius,sixth_dimension,male
mogo,dc_universe_online,male
mogo,emerald_knights,male
mogo,green_lantern_animated_series,male
mogo,injustice,male
mogo,new_earth,male
mogo,prime_earth,genderless
mogo,the_brave_and_the_bold,male
mongal,new_earth,female
mongal,the_brave_and_the_bold,female
mongul,dcau,male
mongul,earth_5_8,male
mongul,earth_one,male
mongul,justice_league_action,male
mongul,scooby_doo_team_up,male
mongul,superman_returns,male
mongul,world_without_young_justice,male
mongul_i,new_earth,male
mongul_ii,new_earth,male
monitor,earth_one,male
monitor,tiny_titans,male
moose,new_earth,male
mope_stattor_neer,new_earth,male
mordecai_shaw,wildstorm_universe,male
morphea,atari_force,female
mother_zed,new_earth,female
murl_wazzo,post_zero_hour,male
myrrt,new_earth,male
mystery,prime_earth,genderless
nat_nat,dc_legends,male
nautkeloi,new_earth,male
nimbus,new_earth,male
nix_uotan,infinite_crisis_video_game,male
norchavius,new_earth,male
norfulthing,new_earth,male
nosyarg_kcid,scooby_doo_team_up,male
nura_nal,post_rebirth,female
nura_nal,pre_zero_hour,female
nyorlath,justice_league_action,male
oaa_tseldor,pre_zero_hour,male
oceanus_ii,new_earth,male
oho_besh,new_earth,male
omar_magz,post_zero_hour,male
ontiir,pre_zero_hour,male
optiman,earth_36,male
osira,new_earth,female
osiris,prime_earth,male
overmaster,new_earth,male
pathavim_seth_ottarak,new_earth,male
paw_pooch,earth_one,male
paw_pooch,krypto_the_superdog,male
pazu_pinder_pol,new_earth,male
pazuzu,arrowverse,male
penelops,emerald_knights,male
penelops,new_earth,male
peraxxus,prime_earth,male
perrilus,prime_earth,female
persuader,legion_of_super_heroes_tv_series,male
pol,earth_one,male
pol_krinn,pre_zero_hour,male
precious,new_earth,female
primaa,prime_earth,female
prohl_gosgotha,new_earth,male
projectra_wind_zzor,sw6,female
prophetic_pup,earth_one,female
proty,tiny_titans,male
pyra,earth_ad,female
qi_qi,new_earth,male
queen_eve,earth_two,female
querl_dox,earth_22,male
querl_dox,earth_prime,male
querl_dox,future_state,male
querl_dox,legion_of_super_heroes_tv_series,male
querl_dox,post_rebirth,male
querl_dox,post_zero_hour,male
querl_dox,pre_zero_hour,male
querl_dox,sw6,male
quislet,pre_zero_hour,genderless
raga,prime_earth,male
raguel,prime_earth,male
ranakar,new_earth,male
raof,new_earth,male
rasputin_widdle,new_earth,male
ratchet,new_earth,male
rath,justice_league_action,male
ray_lan,smallville,male
reep_daggle,earth_prime,male
rees_van,new_earth,male
regis_slzfi,wildstorm_universe,male
reign,prime_earth,female
rendll,prime_earth,female
reno_bryce,wildstorm_universe,male
rex_stewart,dcau,male
rex_stewart,hush_beyond,male
rogol_zaar,prime_earth,male
roho,prime_earth,male
rokk,dcau,male
rokk,earth_5_8,male
rokk,earth_one,male
rokk_krinn,batman_1966_tv_series,male
rokk_krinn,dcau,male
rokk_krinn,earth_149,male
rokk_krinn,earth_172,male
rokk_krinn,earth_prime,male
rokk_krinn,post_rebirth,male
rokk_krinn,post_zero_hour,male
rokk_krinn,pre_zero_hour,male
rokk_krinn,sw6,male
rokk_krinn,tiny_titans,male
rol_purtha,earth_prime,male
romgan_shay,prime_earth,female
rot_lop_fan,new_earth,male
rrara,earth_one,female
salakk,first_flight,male
salakk,tiny_titans,male
salden,just_imagine,male
salu_digby,dcau,female
salu_digby,legion_of_super_heroes_tv_series,female
salu_digby,post_rebirth,female
salu_digby,pre_zero_hour,female
salu_digby,sw6,female
sandy_anderson,post_zero_hour,female
sara_lance,arrowverse,female
savage_fire,dark_multiverse,female
sayd,new_earth,female
saysoran,prime_earth,female
sazu,new_earth,female
sebaeos,wildstorm_universe,male
sendrina,new_earth,female
shagrek,pre_zero_hour,male
sheko,prime_earth,female
shepherd_ii,prime_earth,male
silver_shield,new_earth,male
silvou_durgo,pre_zero_hour,female
singularity_jain,prime_earth,female
sirius,new_earth,male
sirket,new_earth,male
skallox,new_earth,male
skorch,prime_earth,female
skwaul,new_earth,male
smite,new_earth,male
snow,prime_earth,male
sodam_yat,prime_earth,male
solaar,new_earth,female
sorban,earth_5_8,male
sorban,earth_one,male
spak_drom,new_earth,male
splyce,prime_earth,female
spol,dcau,male
sssearr,prime_earth,male
star_adam,prime_earth,male
starbreaker,new_earth,male
starbreaker,prime_earth,male
starfire,new_earth,female
starrla,earth_11,female
starro,arkhamverse,male
starro,earth_5_8,male
starro,new_earth,male
starro,tiny_titans,male
stel,new_earth,male
su_lehmon,new_earth,female
subjekt_17,new_earth,male
supreema,earth_two,female
susan_maguire,dcau,female
syl_khee,prime_earth,male
symon_terrynce,new_earth,male
tail_terrier,earth_one,male
tail_terrier,krypto_the_superdog,male
takehiko,new_earth,male
tal_obrin,pre_zero_hour,male
tallahe,prime_earth,male
tammal_tayn,dc_legends,male
tara_markov,team_titans,female
tara_markov,titans_tomorrow,female
taren,new_earth,male
tarna_tolarn,pre_zero_hour,female
tasmia_mallor,batman_1966_tv_series,female
tasmia_mallor,post_rebirth,female
tasmia_mallor,post_zero_hour,female
tazzala,new_earth,female
tempus_fuginaut,prime_earth,male
thaal_sinestro,futures_end,male
thao_la,prime_earth,female
tharok,scooby_doo_team_up,male
theodoric,new_earth,male
thom_kallor,batman_1966_tv_series,male
thomas_keith,earth_one,male
thormon_tox,new_earth,male
thul_kar,earth_one,male
thwarcharchura,new_earth,female
ti_julk_mr_asz,dcau,male
ti_julk_mr_asz,post_zero_hour,male
time_monster,earth_two,male
tinya_wazzo,dcau,female
tinya_wazzo,post_rebirth,female
tinya_wazzo,pre_zero_hour,female
tinya_wazzo,sw6,female
titus,new_earth,male
toghurrhu,prime_earth,male
toris,prime_earth,male
torquemada,new_earth,male
tri_eye,new_earth,male
tsavo_ii,prime_earth,male
tur_tel,earth_one,male
turytt,new_earth,male
tusky_husky,earth_one,male
tusky_husky,krypto_the_superdog,male
tyyde,prime_earth,female
ugg_i,new_earth,female
ultra,prime_earth,male
ultra_humanite,prime_earth,male
ultra_monitor,sixth_dimension,male
ultraa,new_earth,male
ultraa,prime_earth,male
ultraman,earth_43,male
ultraman,earth_three,male
uriel,new_earth,male
uthool,justice_league_action,male
v_lana,new_earth,female
vanessa_volt,prime_earth,female
vartox,new_earth,male
vartox,prime_earth,male
vax,prime_earth,male
venizz,new_earth,female
victor_stone,new_earth,male
victoria_viceroy,prime_earth,female
volk,new_earth,male
vortex,new_earth,male
voss,new_earth,male
voz,new_earth,male
vril_dox,dc_legends,male
vril_dox,dc_universe_online,male
vril_dox,earth_5_8,male
vril_dox,injustice,male
vril_dox,scooby_doo_team_up,male
vril_dox,unbound,male
wanda,earth_9,female
warth,new_earth,male
weird,prime_earth,male
wildstar,new_earth,female
wilimena_vauxhall,post_rebirth,female
wisdom,prime_earth,genderless
wonder,prime_earth,genderless
wonder_boy,quality_universe,male
wraith,prime_earth,male
xanthos,earth_one,male
xanthos,prime_earth,male
xax,new_earth,male
xola_aq,post_rebirth,female
xtar,new_earth,male
xum,new_earth,male
xviar,earth_one,male
yrra_cynril,new_earth,female
yrra_cynril,prime_earth,female
z_kran_z_rann,prime_earth,male
zac_ares_bandet,new_earth,male
zan,prime_earth,male
zazzala,dcau,female
zazzala,earth_5_8,female
zazzala,new_earth,female
zazzala,prime_earth,female
zborra,new_earth,male
zeus,dc_extended_universe,male
zeus,dc_universe_online,male
zeus,prime_earth,male
zilius_zox,new_earth,male
zoe_saugin,dcau,female
zoe_saugin,post_zero_hour,female
zuggernaut,new_earth,male
zymyr,pre_zero_hour,male
a_j,new_earth,male
albart,new_earth,male
alloroc,new_earth,male
andrina_curry,future_state,female
andrina_curry,prime_earth,female
aquaduck,earth_c_minus,male
aquagirl,teen_titans_tv_series,female
aquagirl,tiny_titans,female
aqualad,teen_titans_go_tv_series,male
aqualad,teen_titans_tv_series,male
aquaman,crisis_on_two_earths,male
aquaman,dc_one_million,male
aquaman,earth_d,male
aquaman,earth_two,male
aquaman,mortal_kombat_vs_dc_universe,male
aquaman,teen_titans_go_tv_series,male
aquaman,teen_titans_tv_series,male
arni_ajar,prime_earth,female
arthur_curry,blackest_day,male
arthur_curry,dc_bombshells,male
arthur_curry,dc_extended_universe,male
arthur_curry,dc_super_friends_web_series,male
arthur_curry,earth_149,male
arthur_curry,earth_5_8,male
arthur_curry,filmation_adventures,male
arthur_curry,future_state,male
arthur_curry,futures_end,male
arthur_curry,harley_quinn_tv_series,male
arthur_curry,injustice,male
arthur_curry,justice,male
arthur_curry,lil_gotham,male
arthur_curry,super_friends,male
arthur_curry,the_wild_storm,male
arthur_curry,tiny_titans,male
arthur_curry,trapped_in_time,male
arthur_curry,where_the_light_cannot_reach,male
arthur_curry_sr,the_brave_and_the_bold,male
arthur_joseph_curry,new_earth,male
arthur_mckenzie,amalgam_universe,male
artur,earth_16,male
atlan,prime_earth,male
atlanna,dc_animated_movie_universe,female
atlanna,dc_extended_universe,female
atlanna,new_earth,female
atlanna,the_brave_and_the_bold,female
barracuda,earth_8,male
barracuda,earth_one,male
bazil,new_earth,male
beluga_boy,earth_16,male
black_manta,injustice,male
caille,prime_earth,female
calvin_durham,earth_16,male
calvin_durham,new_earth,male
captain_demo,new_earth,male
carcharo,new_earth,male
cerdian,new_earth,male
charybdis,new_earth,male
clayface,harley_quinn_tv_series,male
coombs,prime_earth,male
cora,new_earth,female
coral,earth_16,female
david_hyde,harley_quinn_tv_series,male
david_hyde,prime_earth,male
deborah_perkins,new_earth,female
devil_fish,pre_zero_hour,male
dob_zagil,new_earth,male
dolphin,created_equal,female
dolphin,earth_16,female
dolphus,impact,male
f_ancha,new_earth,male
fin,prime_earth,male
fisherman,future_state,male
fisherman,new_earth,male
frank_halloran,new_earth,male
gamemnae,new_earth,female
garn_daanuth,new_earth,male
garth,earth_1,male
garth,earth_16,male
garth,earth_22,male
garth,flashpoint_paradox,male
garth,new_earth,male
garth,the_brave_and_the_bold,male
garth,tiny_titans,male
gole,new_earth,male
gole,prime_earth,male
grace_balin,prime_earth,female
guppy,prime_earth,male
hard_rock,tiny_titans,male
harleen_quinzel,new_earth,female
hila,earth_one,female
hila,new_earth,female
jackson_hyde,future_state,male
jackson_hyde,injustice,male
jackson_hyde,prime_earth,male
jacqui_hyde,earth_11,female
jaffar,new_earth,male
jaffar,prime_earth,male
jake_pollen,smallville,male
jed_coombs,dc_animated_movie_universe,male
jerro,earth_one,male
jonah_payne,prime_earth,male
juan_vallambrosa,earth_one,male
kaldur_ahm,earth_16,male
kaldur_ahm,flashpoint_paradox,male
kaldur_ahm,new_earth,male
kamo,prime_earth,male
karshon,dcau,male
karshon,flashpoint_timeline,male
karshon,new_earth,male
karshon,prime_earth,male
karshon,the_brave_and_the_bold,male
karshon,the_nail,male
kim_kimura,new_earth,female
king_sturgeon,prime_earth,male
kordax,new_earth,male
kordax,prime_earth,male
koryak,new_earth,male
kroc,tiny_titans,male
kurin,prime_earth,male
la_gaan,earth_16,male
lagoon_boy,new_earth,male
lagoon_boy,tiny_titans,male
lake_trevor_monster,new_earth,male
laurence_quinn,prime_earth,male
leander,new_earth,male
leander_brent,new_earth,male
leander_brent,prime_earth,male
lernaea,prime_earth,female
leron,new_earth,male
letifos,new_earth,female
lisa_morel,earth_one,female
little_mermaid_ii,new_earth,female
lok_neboora,new_earth,male
lorena_marquez,new_earth,female
lorena_marquez,titans_tomorrow,female
lori_lemaris,earth_16,female
lori_lemaris,earth_one,female
lori_lemaris,new_earth,female
maia,new_earth,female
man_o_war,new_earth,male
manno,earth_124_1,male
mareena,dcau,female
marella,earth_2,female
marlene_simmonds,new_earth,female
marlene_simmonds,prime_earth,female
marlene_simmonds,the_nail,female
mer_mite,earth_124_1,male
mera,ame_comi,female
mera,dc_animated_movie_universe,female
mera,dc_extended_universe,female
mera,dc_super_hero_girls,female
mera,dc_universe_online,female
mera,dcau,female
mera,earth_16,female
mera,flashpoint_paradox,female
mera,flashpoint_timeline,female
mera,future_state,female
mera,futures_end,female
mera,injustice,female
mera,justice,female
mera,lego_batman,female
mera,prime_earth,female
mera,smallville,female
mera,the_brave_and_the_bold,female
mera,the_nail,female
mera,tiny_titans,female
mermaid,earth_twelve,female
michael_heller,wildstorm_universe,male
mister_who,new_earth,male
mupo,new_earth,male
nanaue,dc_animated_movie_universe,male
nanaue,dc_universe_online,male
nanaue,harley_quinn_tv_series,male
nanaue,lego_batman,male
nanaue,new_earth,male
nanaue,prime_earth,male
nanaue,superman_batman,male
nanaue_sha_ark,earth_16,male
nautica,ame_comi,female
nekton,new_earth,genderless
nina_mazursky,flashpoint_timeline,female
nina_mazursky,prime_earth,female
noble,new_earth,male
nuidis_vulko,earth_16,male
nuidis_vulko,flashpoint_paradox,male
nuidis_vulko,new_earth,male
octopus_man,new_earth,male
orin,aquaman_2_6_pilot,male
orin,dcau,male
orin,earth_16,male
orin,flashpoint_paradox,male
orin,flashpoint_timeline,male
orin,justice_league_heroes,male
orin,lego_batman,male
orin,lego_dc_heroes,male
orin,new_earth,male
orin,smallville,male
orin_i,new_earth,male
orm,dc_animated_movie_universe,male
orm,dcau,male
orm_marius,earth_16,male
orm_marius,flashpoint_paradox,male
orm_marius,new_earth,male
orm_marius,the_nail,male
peter_dudley,earth_one,male
peter_mortimer,prime_earth,male
piscator,new_earth,male
pomoxis,earth_one,male
poseidon,new_earth,male
poseidon_impostor,earth_one,male
pyron,new_earth,male
regin,new_earth,male
riverman,earth_s,male
riverman,quality_universe,male
rodunn,new_earth,male
ronal,earth_16,male
ronno,earth_124_1,male
ronno,earth_one,male
sea_king,earth_3,male
sea_wolf,new_earth,male
sea_wolf_ii,new_earth,male
seafarer,wildstorm_universe,female
selena,earth_one,female
sha_lain_a,earth_16,female
shaligo,new_earth,male
shaligo,prime_earth,male
shark_god,harley_quinn_tv_series,male
sharkeeta,earth_two,female
sheeva,new_earth,female
slig,new_earth,male
slig,prime_earth,male
slizzath,new_earth,male
spought,new_earth,male
sydney_allard,new_earth,male
tabitha,harley_quinn_tv_series,female
tangaroa,prime_earth,male
thanatos,new_earth,male
