character,universe,prop_count,page_length,gender
mig_el_gand,amalgam_universe,10,355005,male
mighty_mary,new_earth,6,349831,female
miguel_barragan,prime_earth,10,371085,male
miguel_devante,new_earth,9,362237,male
miguel_devante,titans_tomorrow,9,357187,male
miguel_medina,dakotaverse,10,364573,male
miguel_montez,prime_earth,8,376923,male
miiyahbin_marten,futures_end,8,354238,female
miiyahbin_marten,prime_earth,8,361564,female
mikaal_tomas,new_earth,12,376870,male
mikaal_tomas,scooby_doo_team_up,9,355562,male
mike_gunn,new_earth,8,354992,male
mike_virgil,new_earth,8,351262,male
mikhail_arkadin,new_earth,11,377220,male
mikhail_arkadin,prime_earth,9,364360,male
mikhail_mxyzptlk,smallville,9,357858,male
miki,prime_earth,4,355492,non_binary
miklos,earth_one,5,350415,male
mikola_rostov,new_earth,10,357906,male
mikra,earth_two,9,352779,female
milan,prime_earth,6,350778,male
mildred_thunderbolt,earth_two,4,348558,female
miles_st_aubrey,prime_earth,8,351404,male
miliza,new_earth,8,357283,female
milkman_man,prime_earth,9,377440,male
millicent_mayne,new_earth,9,353308,female
millie_heyday,earth_two,10,376977,female
millie_rawlins,arrowverse,10,358479,female
millions,new_earth,11,354907,male
milo_match,beware_the_batman,6,351889,male
milton_fine,new_earth,13,356694,male
mina_chaytan,arrowverse,7,357268,female
mind_games,new_earth,8,351598,male
mind_s_eye,new_earth,5,349783,male
mindancer,new_earth,11,358627,female
mindhunter,dark_multiverse,9,370087,male
mineral_master,earth_two,10,356409,male
minerva,earth_2,5,362760,female
minerva,earth_s,8,360526,female
minister_blizzard,prime_earth,6,352980,male
mink,new_earth,9,349284,male
mink,vamps,8,368854,female
mintar_bannin,pre_zero_hour,5,346686,male
mio,prime_earth,8,353802,female
mirabai,new_earth,8,357195,female
mirand_r,prime_earth,6,362316,female
miri_riam,new_earth,9,366088,female
miriam_delgado,team_titans,11,361937,female
mirielle_borgman,harley_quinn_tv_series,6,357203,female
misfit,new_earth,5,346477,male
miss_bgbznz,earth_one,8,354017,female
miss_bloss,new_earth,7,354360,female
miss_gsptlsnz,new_earth,5,349140,female
miss_poltergeist,new_earth,9,353780,female
miss_tribb,new_earth,10,359311,female
miss_winston,dcau,6,355660,female
missile,prime_earth,6,348872,female
missile_man,wildstorm_universe,5,356372,male
mist,earth_16,9,348005,female
mist,new_earth,11,364754,male
mister_amoeba,earth_twelve,8,352301,male
mister_aqua,quality_universe,4,352589,male
mister_atom,earth_5,11,361015,male
mister_atom,earth_5_8,9,354378,male
mister_atom,earth_s,13,363809,male
mister_atom,new_earth,10,373281,male
mister_bloom,prime_earth,8,359912,male
mister_bones,new_earth,10,367527,male
mister_combustible,prime_earth,9,356854,male
mister_crown,earth_two,7,355034,male
mister_e,danny_s_dream,6,348728,male
mister_e,mystik_u,7,348825,male
mister_e,new_earth,10,362921,male
mister_e,prime_earth,11,361907,male
mister_elixir,quality_universe,8,355969,male
mister_esper,new_earth,7,358070,male
mister_finish,new_earth,10,358745,male
mister_freeze,new_adventures_of_batman,10,357891,male
mister_grandours,fables,8,350457,male
mister_green,quality_universe,8,352055,male
mister_hydro,earth_s,5,350330,male
mister_kadabra,fables,9,352493,male
mister_keeper,earth_s,8,355444,male
mister_magnet,quality_universe,6,350447,male
mister_mind,earth_1,7,350866,male
mister_mind,earth_5,13,362872,male
mister_mind,earth_5_8,11,358050,male
mister_mind,earth_s,11,364747,male
mister_mind,justice,11,349729,male
mister_mind,justice_league_action,8,351464,male
mister_mind,new_earth,13,380526,male
mister_mind,scooby_doo_team_up,8,354286,male
mister_mind,tiny_titans,11,353742,male
mister_monarch,earth_two,8,355817,male
mister_monster,earth_124_1,8,373976,male
mister_mxyzchkn,farm_league,6,350234,male
mister_mxyzptlk,cosmic_adventures,9,387332,male
mister_mxyzptlk,dcau,9,357393,male
mister_mxyzptlk,earth_22,6,350735,male
mister_mxyzptlk,earth_423,6,353593,male
mister_mxyzptlk,earth_5_8,10,362861,male
mister_mxyzptlk,earth_one,10,419680,male
mister_mxyzptlk,injustice,10,356550,male
mister_mxyzptlk,lego_batman,12,362132,male
mister_mxyzptlk,new_earth,10,386631,male
mister_mxyzptlk,super_friends,9,351530,male
mister_mxyzptlk,tiny_titans,10,356143,male
mister_mxyztplk,earth_two,9,364501,male
mister_originality,earth_one,7,352378,male
mister_poseidon,new_earth,6,356051,male
mister_prince,earth_two,7,355086,male
mister_revise,fables,6,350212,male
mister_scarlet,earth_22,9,350896,male
mister_stubbs,prime_earth,8,357716,male
mister_thunderbolt,earth_four,6,351622,male
mister_toad,beware_the_batman,7,354338,male
mister_toxic,prime_earth,10,356682,male
mister_twister,prime_earth,9,363901,male
mister_whisper,new_earth,8,378116,male
mister_who,new_earth,12,363891,male
mister_wing,dcau,9,358728,male
mister_wolf,teen_titans_tv_series,9,355363,male
mister_wrinkles,earth_one,7,349588,male
mister_z,new_earth,11,356203,male
mistress_murder,dakotaverse,10,354905,female
misty_kilgore,new_earth,7,350521,female
mitch_romero,arrowverse,8,358412,male
mitchell_anderson,new_earth,9,364999,male
mitchell_hundred,ex_machina,8,360210,male
mitchell_saunders,wildstorm_universe,11,355713,male
mitchell_shelley,new_earth,11,375585,male
mitchell_shelley_ii,prime_earth,10,360403,male
mite,wildstorm_universe,10,356664,female
mitz_kem,pre_zero_hour,4,346270,female
mixyezpitelik,antimatter_universe,7,358317,male
miya_shimada,new_earth,8,363558,female
mn_torr,new_earth,7,353169,male
mnemosyne,dc_extended_universe,10,357906,female
mnemosyne_ii,new_earth,9,358442,female
mnemoth,arrowverse,7,368595,male
mnemoth,new_earth,7,373831,male
mobius,sixth_dimension,10,400590,male
mogo,dc_universe_online,8,355756,male
mogo,emerald_knights,9,356369,male
mogo,green_lantern_animated_series,10,359396,male
mogo,injustice,7,362526,male
mogo,new_earth,10,380405,male
mogo,prime_earth,11,374849,genderless
mogo,the_brave_and_the_bold,10,357452,male
moira_sullivan,smallville,10,359021,female
moish,prime_earth,6,352391,male
molecule,new_earth,11,352404,male
molecule,tiny_titans,10,349482,male
molly_griggs,smallville,9,363030,female
molly_o_reilly,new_earth,6,362814,female
molotov,new_earth,8,362820,male
mom,justice_league_action,10,354568,female
mom,new_earth,7,354600,female
mom,titans_tv_series,11,355581,female
mon_el,post_rebirth,11,381332,male
mona_menise,earth_two,9,353482,female
mona_wu,arrowverse,10,357867,female
mongal,new_earth,9,367460,female
mongal,the_brave_and_the_bold,8,358465,female
mongo_ironhand,new_earth,5,351249,male
mongul,dcau,10,362941,male
mongul,earth_16,8,357372,male
mongul,earth_5_8,8,355335,male
mongul,earth_one,9,384111,male
mongul,injustice,7,347853,male
mongul,justice_league_action,8,352855,male
mongul,prime_earth,9,408230,male
mongul,scooby_doo_team_up,8,352499,male
mongul,superman_returns,5,349725,male
mongul,the_brave_and_the_bold,7,350828,male
mongul,world_without_young_justice,9,353913,male
mongul_i,new_earth,10,378844,male
mongul_ii,new_earth,9,402533,male
mongul_ii,prime_earth,8,354317,male
monitor,earth_one,8,362280,male
monitor,tiny_titans,11,351122,male
monitor_bob,monitor_bo,7,359105,male
monitor_dax_novu,monitor_dax_nov,9,365690,male
monitor_solomon,monitor_solomo,8,364964,male
monitor_weeja_dell,monitor_weeja_del,7,357229,female
monitor_zillo_valla,monitor_zillo_vall,5,360476,female
monkey_prince,prime_earth,10,365841,male
monkeywrench,dakotaverse,6,349609,male
monolith,new_earth,7,350153,male
monqi,earth_16,4,356224,genderless
monsieur_mallah,earth_5_8,11,354577,male
monsieur_mallah,teen_titans_tv_series,13,366105,male
monsieur_mallah,tiny_titans,10,353245,male
monsoon_ii,new_earth,8,351136,female
montgomery_kelly,new_earth,7,352626,male
mookie,new_earth,8,357197,male
moon_robinson,prime_earth,9,361813,female
moonrider,earth_16,12,352864,male
moonwalker,pre_zero_hour,6,348079,female
moose,new_earth,10,360940,male
mope_stattor_neer,new_earth,7,350566,male
mopee,earth_5_8,10,355135,male
morax,new_earth,7,362203,male
mordecai_cull,prime_earth,6,356501,male
mordecai_shaw,wildstorm_universe,8,367390,male
mordiel,prime_earth,7,356018,female
mordred,dcau,9,362091,male
mordru,dcau,8,349439,male
mordru,earth_3,7,346894,male
mordru,new_earth,9,380344,male
mordru,post_zero_hour,6,365114,male
mordru,pre_zero_hour,9,382790,male
mordru,prime_earth,9,368376,male
morgaine_le_fay,dcau,7,360425,female
morgaine_le_fey,new_earth,12,388046,female
morgaine_le_fey,prime_earth,11,376136,female
morgan_ducard,prime_earth,9,374558,male
morgan_lefay,camelot_3,7,349926,female
morgan_morgan,doom_force,6,348918,male
morgana,earth_one,7,355398,female
morgana_le_fey,just_imagine,10,357618,female
morgana_lefay,earth_395,8,354488,female
morphea,atari_force,6,353004,female
morpheus,new_earth,9,351775,male
morphicius,prime_earth,5,355496,male
morphin_man,earth_35,3,346269,male
morris_eagleton,new_earth,7,352109,male
morris_grant,dcau,9,354324,male
mortalla,new_earth,10,353131,female
mortimer_coolidge,flashpoint_timeline,6,348177,male
mortimer_coolidge,new_earth,8,373185,male
mortimer_coolidge,prime_earth,8,374099,male
mortimer_kadaver,new_earth,11,358737,male
morto,earth_s,5,353462,male
moses_lwanga,new_earth,7,358280,male
moshe_levy,new_earth,7,352258,male
motalla,new_earth,6,349919,female
mother_ii,prime_earth,7,352691,female
mother_machine,prime_earth,5,377275,female
mother_mae_eye,new_teen_titans_shorts,9,352817,female
mother_mae_eye,teen_titans_tv_series,9,356675,female
mother_partake,prime_earth,7,354034,female
mother_s_milk,the_boys,10,357261,male
mother_zed,new_earth,8,356084,female
mountain,new_earth,5,346366,male
mouse_man,earth_one,9,353501,male
mouse_man,the_brave_and_the_bold,9,353607,male
mowgli,fables,8,351540,male
moyshe_nakhman,new_earth,4,347799,male
moz_ga,prime_earth,6,356883,male
mrs_atom,tiny_titans,11,354390,female
mrs_gradenko,new_earth,9,352427,female
mrs_green,fables,8,349117,female
mrs_lannis,arrowverse,8,366295,female
ms_clay,dc_animated_movie_universe,12,362477,female
mudge,new_earth,6,351685,male
mudslide,new_earth,7,349769,male
muhammad_x,new_earth,8,355350,male
multi_woman,earth_one,5,352547,female
mumbo,new_teen_titans_shorts,9,355671,male
mumbo,teen_titans_go_tv_series,8,356552,male
mumbo,teen_titans_tv_series,10,365092,male
munk,new_earth,9,362279,male
munmu,prime_earth,2,347677,male
mupo,new_earth,8,354030,male
mur,new_earth,8,366774,male
murk,dc_extended_universe,6,359579,male
murk,prime_earth,10,379713,male
murkk,earth_one,8,367614,male
murl_wazzo,post_zero_hour,6,351159,male
murleen_dreeu,pre_zero_hour,5,355492,male
music_meister,lego_batman,10,360871,male
music_meister,the_brave_and_the_bold,7,368458,male
mustang_suzy,new_earth,7,349234,female
mutant_leader,dcau,10,358908,male
mutant_leader,earth_31,9,358802,male
muto,earth_one,7,354922,male
mxyzptlk_jr,earth_154,7,350523,male
mxyzptlk_v,pre_zero_hour,5,353001,male
myand_r,tiny_titans,7,348535,male
myke_4_astor,pre_zero_hour,10,360360,male
myke_chypurz,pre_zero_hour,9,361192,male
myrina,prime_earth,9,367691,female
myron_mazursky,flashpoint_timeline,9,351317,male
myron_victor,new_earth,6,358072,male
myrrha,new_earth,8,358405,female
myrrt,new_earth,10,360002,male
myrto,new_earth,12,362499,female
myrwhydden,green_lantern_animated_series,8,351775,male
myrwhydden,new_earth,9,358513,male
mysa,post_zero_hour,7,376473,female
mysa_nal,earth_prime,8,373780,female
mysa_nal,pre_zero_hour,9,387663,female
mysia,new_earth,6,349730,female
mystery,prime_earth,5,385764,genderless
mythos,wildstorm_universe,8,364872,male
mythus,new_earth,10,359940,male
n_odens,prime_earth,9,353667,male
nabil_azmah,prime_earth,11,352455,male
nabu,dc_legends,7,349484,male
nabu,earth_16,7,352256,genderless
nabu,new_earth,9,380414,male
nabu,prime_earth,9,355335,male
nacht,new_earth,12,357941,female
nadia,aquaman_2_6_pilot,7,372461,female
nadir,earth_two,6,357290,male
nadira_va_dim,dc_extended_universe,9,370484,female
nadira_va_dim,earth_one,6,369545,female
nadira_va_dim,new_earth,5,362299,female
nahash,arrowverse,6,366676,male
naiad,oceanid,3,363245,female
nam_ek,dc_extended_universe,8,369776,male
nam_ek,earth_one,6,382549,male
nam_ek,smallville,7,369925,male
nameless,new_earth,14,360317,female
nameless_one,new_earth,7,349823,male
namma,prime_earth,7,391948,female
nanaue,arkhamverse,10,378776,male
nanaue,dc_animated_movie_universe,12,383422,male
nanaue,dc_universe_online,12,376060,male
nanaue,flashpoint_timeline,6,349336,male
nanaue,harley_quinn_tv_series,10,376959,male
nanaue,lego_batman,10,366160,male
nanaue,new_earth,10,491127,male
nanaue,prime_earth,10,425247,male
nanaue,superman_batman,7,354850,male
nanaue_sha_ark,earth_16,9,353385,male
naomi_mcduffie,prime_earth,8,379542,female
narkissa,prime_earth,13,362672,female
narkran,new_earth,8,354020,male
nash,new_earth,10,355586,female
nasreen_samari,new_earth,7,350052,female
nat_nat,dc_legends,4,349369,male
natalia_knight,new_earth,12,387422,female
natalia_mitternacht,prime_earth,10,391525,female
natalia_spirin,new_earth,5,352176,female
natalie,izombie_tv_series,6,357275,female
natasha_irons,ame_comi,8,359785,female
natasha_irons,dcau,6,350617,female
natasha_irons,flashpoint_timeline,9,351305,female
natasha_irons,new_earth,11,386313,female
natasha_irons,prime_earth,8,369182,female
natasha_ulyanov,new_earth,6,368379,female
nathan_bliss,arrowverse,6,354372,male
nathan_chase,amalgam_universe,9,352659,male
nathan_craig_jones,new_earth,10,363453,male
nathan_craig_jones,superman_vs_the_elite,7,356004,male
nathan_dean,smallville,8,352380,male
nathan_flack,dakotaverse,6,373076,male
nathaniel_adam,dceased,9,362130,male
nathaniel_adam,flashpoint_paradox,9,356401,male
nathaniel_adam,injustice,8,366772,male
nathaniel_adam,new_earth,9,420228,male
nathaniel_adam,prime_earth,8,386610,male
nathaniel_adam,superman_batman,8,348624,male
nathaniel_adams,dcau,8,370094,male
nathaniel_adams,earth_16,4,358410,male
nathaniel_barnes,gotham,8,369787,male
nathaniel_finch,the_batman_tv_series,7,353274,male
nathaniel_heywood,arrowverse,8,377686,male
nathaniel_heywood,new_earth,10,375188,male
nathaniel_tryon,earth_16,9,356323,male
nathaniel_tryon,new_earth,11,383267,male
nathaniel_tryon,prime_earth,6,360753,male
nathaniel_tryon,smallville,5,354505,male
nautica,ame_comi,8,355036,female
nautkeloi,new_earth,9,365404,male
nax,prime_earth,9,365876,female
nayeli_constant,prime_earth,7,358489,female
neal_emerson,dc_animated_movie_universe,7,353748,male
neal_emerson,dcau,11,359264,male
neal_emerson,new_earth,11,388202,male
neal_emerson,prime_earth,10,369544,male
neal_emerson,the_brave_and_the_bold,5,354308,male
nebel,new_earth,11,357144,male
nebiros,new_earth,9,369577,male
necahual_martinez,prime_earth,11,357987,female
necromina,new_earth,7,364203,female
ned_creegan,black_lightning_tv_series,7,354384,male
ned_creegan,earth_one,10,359806,male
negal,new_earth,8,357273,male
nehebka,new_earth,10,357802,female
neil_borman,arrowverse,6,353090,male
neil_borman,flashpoint_timeline,10,352563,male
neil_borman,new_earth,10,356249,male
neil_borman,prime_earth,9,353736,male
neil_quinn,prime_earth,8,360666,male
neil_sinclair,flashpoint_timeline,10,368473,male
neila,superboy_tv_series,6,353208,female
neith,new_earth,4,349335,female
nekron,dc_legends,7,358705,male
nekron,new_earth,7,391125,male
nekton,new_earth,9,354205,genderless
nelson_drew,earth_abc,9,355158,male
nemesis,new_earth,7,354936,female
nemesis,prime_earth,11,358390,female
nemesis,warbringer,6,368219,female
nemia,izombie,7,352001,female
neon_black,new_earth,6,353397,male
nephthys,prime_earth,9,352831,female
nepto,filmation_adventures,3,350977,male
neptune,new_earth,5,348012,male
neptune_perkins,new_earth,10,375455,male
nereus,dc_bombshells,10,355960,male
nereus,dc_extended_universe,7,377862,male
nereus,prime_earth,8,386500,male
nergal,arrowverse,11,369275,male
nergal,new_earth,9,378832,male
nergal,prime_earth,11,379882,male
neron,arrowverse,9,364115,male
neron,new_earth,10,381053,male
neron,prime_earth,9,362150,male
nevar,teen_titans_go_tv_series,9,357747,female
new_bizarro,earth_one,9,354089,male
new_moon,earth_one,8,354643,female
nia,new_earth,5,348139,female
niatpac_levram,earth_s,13,376919,male
nibor,teen_titans_go_tv_series,8,358147,male
niccolai_tepes,new_earth,7,368487,male
niccolai_tepes,prime_earth,5,366018,male
nicholas_hellicon,new_earth,5,347792,male
nicholas_kovak,earth_16,7,351396,male
nicholas_kovak,new_earth,11,365952,male
nicholas_lucien,earth_two,7,355302,male
nick_slick,fables,9,351221,male
nick_yang,smallville,9,351972,male
nicki_jones,new_earth,6,359462,female
nicodemus,new_earth,7,356063,male
nicolas_nolan,prime_earth,9,387817,male
nicole_callahan,wildstorm_universe,10,363893,female
nicole_foster,zero_girl,8,350935,female
nicole_morrison,new_earth,10,356158,female
nigal_douglous,pre_zero_hour,10,356144,male
nigel,donnerverse,7,374899,male
nigel_archer,new_earth,8,351496,male
nigel_glass,new_earth,4,350493,male
nigel_keane,wildstorm_universe,10,363107,male
nigel_smut,prime_earth,7,356830,male
night_glider,dark_multiverse,8,354662,male
night_pilot,prime_earth,7,353536,female
nightfall,new_earth,6,353528,female
nightflame,earth_one,7,362082,female
nightgate,amalgam_universe,6,348637,male
nightowl,earth_s,6,348134,male
nightshade,earth_9,3,345752,genderless
nightstorm,prime_earth,8,357377,male
nightwing,new_earth,9,351608,male
nightwitch,flashpoint_timeline,3,345793,female
nik_mayak,new_earth,10,365140,male
nik_obershaw,pre_zero_hour,6,351877,male
nikki_faure,earth_9,5,351561,female
nikki_nemzer,prime_earth,7,352306,female
